"","time","normCnt.frac","sti","geno","gene","type","clust","v1"
"3685",1,0.0857852602830134,"lps","mt","Tnfaip2","Exp.","2",FALSE
"3686",2,0.428174838348078,"lps","mt","Tnfaip2","Exp.","2",FALSE
"3687",3,1,"lps","mt","Tnfaip2","Exp.","2",FALSE
"3688",5,0.736065912622686,"lps","mt","Tnfaip2","Exp.","2",FALSE
"3689",8,0.196212214343348,"lps","mt","Tnfaip2","Exp.","2",FALSE
"3690",0,0.102660336642595,"tnf","mt","Tnfaip2","Exp.","2",FALSE
"3691",0.5,0.0859486266871721,"tnf","mt","Tnfaip2","Exp.","2",FALSE
"3692",1,0.0889917115415973,"tnf","mt","Tnfaip2","Exp.","2",FALSE
"3693",2,0.502811554569109,"tnf","mt","Tnfaip2","Exp.","2",FALSE
"3694",3,0.671938680626344,"tnf","mt","Tnfaip2","Exp.","2",FALSE
"3695",5,0.369188259935431,"tnf","mt","Tnfaip2","Exp.","2",FALSE
"3696",8,0.137516772117091,"tnf","mt","Tnfaip2","Exp.","2",FALSE
"3697",0,0.104836315529004,"lps","wt","Tnfsf11","Exp.","2",FALSE
"3698",0.5,0.120214337122891,"lps","wt","Tnfsf11","Exp.","2",FALSE
"3699",1,0.166110082517466,"lps","wt","Tnfsf11","Exp.","2",FALSE
"3700",2,0.540418045852608,"lps","wt","Tnfsf11","Exp.","2",FALSE
"3701",3,1,"lps","wt","Tnfsf11","Exp.","2",FALSE
"3702",5,0.718335612666364,"lps","wt","Tnfsf11","Exp.","2",FALSE
"3703",8,0.265934176479616,"lps","wt","Tnfsf11","Exp.","2",FALSE
"3704",0,0.104836315529004,"tnf","wt","Tnfsf11","Exp.","2",FALSE
"3705",0.5,0.13577242140146,"tnf","wt","Tnfsf11","Exp.","2",FALSE
"3706",1,0.28855163171578,"tnf","wt","Tnfsf11","Exp.","2",FALSE
"3707",2,0.386059822808462,"tnf","wt","Tnfsf11","Exp.","2",FALSE
"3708",3,0.308386394864021,"tnf","wt","Tnfsf11","Exp.","2",FALSE
"3709",5,0.134731253933787,"tnf","wt","Tnfsf11","Exp.","2",FALSE
"3710",8,0.102142648544801,"tnf","wt","Tnfsf11","Exp.","2",FALSE
"3711",0,0.0958732662724265,"lps","mt","Tnfsf11","Exp.","2",FALSE
"3712",0.5,0.114977610974432,"lps","mt","Tnfsf11","Exp.","2",FALSE
"3713",1,0.145159010823506,"lps","mt","Tnfsf11","Exp.","2",FALSE
"3714",2,0.188597224706972,"lps","mt","Tnfsf11","Exp.","2",FALSE
"3715",3,1,"lps","mt","Tnfsf11","Exp.","2",FALSE
"3716",5,0.7116283682274,"lps","mt","Tnfsf11","Exp.","2",FALSE
"3717",8,0.183173879421439,"lps","mt","Tnfsf11","Exp.","2",FALSE
"3718",0,0.0958732662724265,"tnf","mt","Tnfsf11","Exp.","2",FALSE
"3719",0.5,0.1190239107743,"tnf","mt","Tnfsf11","Exp.","2",FALSE
"3720",1,0.184233583453375,"tnf","mt","Tnfsf11","Exp.","2",FALSE
"3721",2,0.319162999446991,"tnf","mt","Tnfsf11","Exp.","2",FALSE
"3722",3,0.791792133420441,"tnf","mt","Tnfsf11","Exp.","2",FALSE
"3723",5,0.345852063380351,"tnf","mt","Tnfsf11","Exp.","2",FALSE
"3724",8,0.182055576287897,"tnf","mt","Tnfsf11","Exp.","2",FALSE
"3725",0,0.333755450093303,"lps","wt","Slc39a4","Exp.","9",FALSE
"3726",0.5,0.195294329105102,"lps","wt","Slc39a4","Exp.","9",FALSE
"3727",1,0.261999728326755,"lps","wt","Slc39a4","Exp.","9",FALSE
"3728",2,0.317186452586718,"lps","wt","Slc39a4","Exp.","9",FALSE
"3729",3,0.48413806513141,"lps","wt","Slc39a4","Exp.","9",FALSE
"3730",5,0.593087705970115,"lps","wt","Slc39a4","Exp.","9",FALSE
"3731",8,1,"lps","wt","Slc39a4","Exp.","9",FALSE
"3732",0,0.333755450093303,"tnf","wt","Slc39a4","Exp.","9",FALSE
"3733",0.5,0.199740909041973,"tnf","wt","Slc39a4","Exp.","9",FALSE
"3734",1,0.2578370153102,"tnf","wt","Slc39a4","Exp.","9",FALSE
"3735",2,0.349857259961452,"tnf","wt","Slc39a4","Exp.","9",FALSE
"3736",3,0.305401227335637,"tnf","wt","Slc39a4","Exp.","9",FALSE
"3737",5,0.550982766932995,"tnf","wt","Slc39a4","Exp.","9",FALSE
"3738",8,0.406935875465923,"tnf","wt","Slc39a4","Exp.","9",FALSE
"3739",0,0.233676483717621,"lps","mt","Slc39a4","Exp.","9",FALSE
"3740",0.5,0.234689328668664,"lps","mt","Slc39a4","Exp.","9",FALSE
"3741",1,0.310068907129789,"lps","mt","Slc39a4","Exp.","9",FALSE
"3742",2,0.273989524589159,"lps","mt","Slc39a4","Exp.","9",FALSE
"3743",3,0.460050992215587,"lps","mt","Slc39a4","Exp.","9",FALSE
"3744",5,1,"lps","mt","Slc39a4","Exp.","9",FALSE
"3745",8,0.782512096986415,"lps","mt","Slc39a4","Exp.","9",FALSE
"3746",0,0.233676483717621,"tnf","mt","Slc39a4","Exp.","9",FALSE
"3747",0.5,0.225144955624587,"tnf","mt","Slc39a4","Exp.","9",FALSE
"3748",1,0.499664178855829,"tnf","mt","Slc39a4","Exp.","9",FALSE
"3749",2,0.640709949733427,"tnf","mt","Slc39a4","Exp.","9",FALSE
"3750",3,0.538943209646533,"tnf","mt","Slc39a4","Exp.","9",FALSE
"3751",5,0.826824935566796,"tnf","mt","Slc39a4","Exp.","9",FALSE
"3752",8,0.548210823108451,"tnf","mt","Slc39a4","Exp.","9",FALSE
"3753",0,0.474173478065098,"lps","wt","Il1rap","Exp.","9",TRUE
"3754",0.5,0.389471830185073,"lps","wt","Il1rap","Exp.","9",TRUE
"3755",1,0.416473368440239,"lps","wt","Il1rap","Exp.","9",TRUE
"3756",2,0.634472735230338,"lps","wt","Il1rap","Exp.","9",TRUE
"3757",3,0.544185139711239,"lps","wt","Il1rap","Exp.","9",TRUE
"3758",5,0.829681884977673,"lps","wt","Il1rap","Exp.","9",TRUE
"3759",8,1,"lps","wt","Il1rap","Exp.","9",TRUE
"3760",0,0.474173478065098,"tnf","wt","Il1rap","Exp.","9",TRUE
"3761",0.5,0.388706566134216,"tnf","wt","Il1rap","Exp.","9",TRUE
"3762",1,0.404286344871543,"tnf","wt","Il1rap","Exp.","9",TRUE
"3763",2,0.539950622680185,"tnf","wt","Il1rap","Exp.","9",TRUE
"3764",3,0.558340809515185,"tnf","wt","Il1rap","Exp.","9",TRUE
"3765",5,0.520657044688437,"tnf","wt","Il1rap","Exp.","9",TRUE
"3766",8,0.460712216805569,"tnf","wt","Il1rap","Exp.","9",TRUE
"3767",0,0.292626321614068,"lps","mt","Il1rap","Exp.","9",TRUE
"3768",0.5,0.288390272778727,"lps","mt","Il1rap","Exp.","9",TRUE
"3769",1,0.299760202787976,"lps","mt","Il1rap","Exp.","9",TRUE
"3770",2,0.46957130116215,"lps","mt","Il1rap","Exp.","9",TRUE
"3771",3,0.498816886068638,"lps","mt","Il1rap","Exp.","9",TRUE
"3772",5,0.94191098714415,"lps","mt","Il1rap","Exp.","9",TRUE
"3773",8,1,"lps","mt","Il1rap","Exp.","9",TRUE
"3774",0,0.292626321614068,"tnf","mt","Il1rap","Exp.","9",TRUE
"3775",0.5,0.318007537454449,"tnf","mt","Il1rap","Exp.","9",TRUE
"3776",1,0.251054529206735,"tnf","mt","Il1rap","Exp.","9",TRUE
"3777",2,0.410184060874159,"tnf","mt","Il1rap","Exp.","9",TRUE
"3778",3,0.48952054962216,"tnf","mt","Il1rap","Exp.","9",TRUE
"3779",5,0.819828323515779,"tnf","mt","Il1rap","Exp.","9",TRUE
"3780",8,0.630942283940061,"tnf","mt","Il1rap","Exp.","9",TRUE
"3781",0,0.245626513392529,"lps","wt","Cd274","Exp.","5",TRUE
"3782",0.5,0.319797240007685,"lps","wt","Cd274","Exp.","5",TRUE
"3783",1,0.370306200634884,"lps","wt","Cd274","Exp.","5",TRUE
"3784",2,0.453861028126806,"lps","wt","Cd274","Exp.","5",TRUE
"3785",3,0.382017381835573,"lps","wt","Cd274","Exp.","5",TRUE
"3786",5,1,"lps","wt","Cd274","Exp.","5",TRUE
"3787",8,0.963723504830152,"lps","wt","Cd274","Exp.","5",TRUE
"3788",0,0.245626513392529,"tnf","wt","Cd274","Exp.","5",TRUE
"3789",0.5,0.275280091873904,"tnf","wt","Cd274","Exp.","5",TRUE
"3790",1,0.333730710148786,"tnf","wt","Cd274","Exp.","5",TRUE
"3791",2,0.544646143552547,"tnf","wt","Cd274","Exp.","5",TRUE
"3792",3,0.404810953672423,"tnf","wt","Cd274","Exp.","5",TRUE
"3793",5,0.330701937267883,"tnf","wt","Cd274","Exp.","5",TRUE
"3794",8,0.217081619143872,"tnf","wt","Cd274","Exp.","5",TRUE
"3795",0,0.217437176125343,"lps","mt","Cd274","Exp.","5",TRUE
"3796",0.5,0.305157913171033,"lps","mt","Cd274","Exp.","5",TRUE
"3797",1,0.409824703807552,"lps","mt","Cd274","Exp.","5",TRUE
"3798",2,0.414166061743256,"lps","mt","Cd274","Exp.","5",TRUE
"3799",3,0.930371035706776,"lps","mt","Cd274","Exp.","5",TRUE
"3800",5,1,"lps","mt","Cd274","Exp.","5",TRUE
"3801",8,0.88656068402535,"lps","mt","Cd274","Exp.","5",TRUE
"3802",0,0.217437176125343,"tnf","mt","Cd274","Exp.","5",TRUE
"3803",0.5,0.290277498795743,"tnf","mt","Cd274","Exp.","5",TRUE
"3804",1,0.329141656241825,"tnf","mt","Cd274","Exp.","5",TRUE
"3805",2,0.709642183665799,"tnf","mt","Cd274","Exp.","5",TRUE
"3806",3,0.944657930987577,"tnf","mt","Cd274","Exp.","5",TRUE
"3807",5,0.746015813142892,"tnf","mt","Cd274","Exp.","5",TRUE
"3808",8,0.355630043920333,"tnf","mt","Cd274","Exp.","5",TRUE
"3809",0,0.389567587722335,"lps","wt","Tmem158","Exp.","9",FALSE
"3810",0.5,0.463016627356477,"lps","wt","Tmem158","Exp.","9",FALSE
"3811",1,0.352827476683578,"lps","wt","Tmem158","Exp.","9",FALSE
"3812",2,0.428861320055973,"lps","wt","Tmem158","Exp.","9",FALSE
"3813",3,0.525951390259323,"lps","wt","Tmem158","Exp.","9",FALSE
"3814",5,1,"lps","wt","Tmem158","Exp.","9",FALSE
"3815",8,0.740179394723614,"lps","wt","Tmem158","Exp.","9",FALSE
"3816",0,0.389567587722335,"tnf","wt","Tmem158","Exp.","9",FALSE
"3817",0.5,0.399299950506114,"tnf","wt","Tmem158","Exp.","9",FALSE
"3818",1,0.264528563484551,"tnf","wt","Tmem158","Exp.","9",FALSE
"3819",2,0.541412400593176,"tnf","wt","Tmem158","Exp.","9",FALSE
"3820",3,0.342084556152012,"tnf","wt","Tmem158","Exp.","9",FALSE
"3821",5,0.309248323577548,"tnf","wt","Tmem158","Exp.","9",FALSE
"3822",8,0.249599537625699,"tnf","wt","Tmem158","Exp.","9",FALSE
"3823",0,0.282701132765382,"lps","mt","Tmem158","Exp.","9",FALSE
"3824",0.5,0.239656538452922,"lps","mt","Tmem158","Exp.","9",FALSE
"3825",1,0.225183887125254,"lps","mt","Tmem158","Exp.","9",FALSE
"3826",2,0.29566522012731,"lps","mt","Tmem158","Exp.","9",FALSE
"3827",3,0.64005036786831,"lps","mt","Tmem158","Exp.","9",FALSE
"3828",5,1,"lps","mt","Tmem158","Exp.","9",FALSE
"3829",8,0.402124583133306,"lps","mt","Tmem158","Exp.","9",FALSE
"3830",0,0.282701132765382,"tnf","mt","Tmem158","Exp.","9",FALSE
"3831",0.5,0.142860172831639,"tnf","mt","Tmem158","Exp.","9",FALSE
"3832",1,0.243874114870792,"tnf","mt","Tmem158","Exp.","9",FALSE
"3833",2,0.341544214106584,"tnf","mt","Tmem158","Exp.","9",FALSE
"3834",3,0.550850927772128,"tnf","mt","Tmem158","Exp.","9",FALSE
"3835",5,0.826651271113126,"tnf","mt","Tmem158","Exp.","9",FALSE
"3836",8,0.395315204679508,"tnf","mt","Tmem158","Exp.","9",FALSE
"3837",0,0.17113628474967,"lps","wt","Slco3a1","Exp.","5",TRUE
"3838",0.5,0.185431994204947,"lps","wt","Slco3a1","Exp.","5",TRUE
"3839",1,0.161051551509864,"lps","wt","Slco3a1","Exp.","5",TRUE
"3840",2,0.161947050475958,"lps","wt","Slco3a1","Exp.","5",TRUE
"3841",3,0.521189540584598,"lps","wt","Slco3a1","Exp.","5",TRUE
"3842",5,1,"lps","wt","Slco3a1","Exp.","5",TRUE
"3843",8,0.699326167805495,"lps","wt","Slco3a1","Exp.","5",TRUE
"3844",0,0.17113628474967,"tnf","wt","Slco3a1","Exp.","5",TRUE
"3845",0.5,0.192478424998853,"tnf","wt","Slco3a1","Exp.","5",TRUE
"3846",1,0.181222984550436,"tnf","wt","Slco3a1","Exp.","5",TRUE
"3847",2,0.181748871510078,"tnf","wt","Slco3a1","Exp.","5",TRUE
"3848",3,0.421784309154468,"tnf","wt","Slco3a1","Exp.","5",TRUE
"3849",5,0.417565063557455,"tnf","wt","Slco3a1","Exp.","5",TRUE
"3850",8,0.248455537818767,"tnf","wt","Slco3a1","Exp.","5",TRUE
"3851",0,0.242978393720211,"lps","mt","Slco3a1","Exp.","5",TRUE
"3852",0.5,0.268827626139626,"lps","mt","Slco3a1","Exp.","5",TRUE
"3853",1,0.29203171864633,"lps","mt","Slco3a1","Exp.","5",TRUE
"3854",2,0.258742540547634,"lps","mt","Slco3a1","Exp.","5",TRUE
"3855",3,0.387316363480519,"lps","mt","Slco3a1","Exp.","5",TRUE
"3856",5,1,"lps","mt","Slco3a1","Exp.","5",TRUE
"3857",8,0.736418202193832,"lps","mt","Slco3a1","Exp.","5",TRUE
"3858",0,0.242978393720211,"tnf","mt","Slco3a1","Exp.","5",TRUE
"3859",0.5,0.27313320743738,"tnf","mt","Slco3a1","Exp.","5",TRUE
"3860",1,0.281132047626333,"tnf","mt","Slco3a1","Exp.","5",TRUE
"3861",2,0.283699316456165,"tnf","mt","Slco3a1","Exp.","5",TRUE
"3862",3,0.427600872695594,"tnf","mt","Slco3a1","Exp.","5",TRUE
"3863",5,0.866075848010464,"tnf","mt","Slco3a1","Exp.","5",TRUE
"3864",8,0.48827666795858,"tnf","mt","Slco3a1","Exp.","5",TRUE
"3865",0,0.317038615535036,"lps","wt","Egln3","Exp.","9",FALSE
"3866",0.5,0.390202201218995,"lps","wt","Egln3","Exp.","9",FALSE
"3867",1,0.369215597576446,"lps","wt","Egln3","Exp.","9",FALSE
"3868",2,0.587561189710722,"lps","wt","Egln3","Exp.","9",FALSE
"3869",3,0.670076622075458,"lps","wt","Egln3","Exp.","9",FALSE
"3870",5,1,"lps","wt","Egln3","Exp.","9",FALSE
"3871",8,0.662667455745883,"lps","wt","Egln3","Exp.","9",FALSE
"3872",0,0.317038615535036,"tnf","wt","Egln3","Exp.","9",FALSE
"3873",0.5,0.365257390663135,"tnf","wt","Egln3","Exp.","9",FALSE
"3874",1,0.405072089204642,"tnf","wt","Egln3","Exp.","9",FALSE
"3875",2,0.688027403852035,"tnf","wt","Egln3","Exp.","9",FALSE
"3876",3,0.393923819480389,"tnf","wt","Egln3","Exp.","9",FALSE
"3877",5,0.317076054642726,"tnf","wt","Egln3","Exp.","9",FALSE
"3878",8,0.313512422111069,"tnf","wt","Egln3","Exp.","9",FALSE
"3879",0,0.31350321905307,"lps","mt","Egln3","Exp.","9",FALSE
"3880",0.5,0.42474600421023,"lps","mt","Egln3","Exp.","9",FALSE
"3881",1,0.388955682378794,"lps","mt","Egln3","Exp.","9",FALSE
"3882",2,0.531504167357301,"lps","mt","Egln3","Exp.","9",FALSE
"3883",3,0.855500591486919,"lps","mt","Egln3","Exp.","9",FALSE
"3884",5,1,"lps","mt","Egln3","Exp.","9",FALSE
"3885",8,0.478446585151674,"lps","mt","Egln3","Exp.","9",FALSE
"3886",0,0.31350321905307,"tnf","mt","Egln3","Exp.","9",FALSE
"3887",0.5,0.441753260664936,"tnf","mt","Egln3","Exp.","9",FALSE
"3888",1,0.390427937115263,"tnf","mt","Egln3","Exp.","9",FALSE
"3889",2,0.852558299352542,"tnf","mt","Egln3","Exp.","9",FALSE
"3890",3,0.783828503081853,"tnf","mt","Egln3","Exp.","9",FALSE
"3891",5,0.749550606321502,"tnf","mt","Egln3","Exp.","9",FALSE
"3892",8,0.384770407338878,"tnf","mt","Egln3","Exp.","9",FALSE
"3893",0,0.0936342517305114,"lps","wt","Adtrp","Exp.","5",FALSE
"3894",0.5,0.0842527432073499,"lps","wt","Adtrp","Exp.","5",FALSE
"3895",1,0.103247447315657,"lps","wt","Adtrp","Exp.","5",FALSE
"3896",2,0.350846584566939,"lps","wt","Adtrp","Exp.","5",FALSE
"3897",3,0.486096980983411,"lps","wt","Adtrp","Exp.","5",FALSE
"3898",5,0.90554104118213,"lps","wt","Adtrp","Exp.","5",FALSE
"3899",8,1,"lps","wt","Adtrp","Exp.","5",FALSE
"3900",0,0.0936342517305114,"tnf","wt","Adtrp","Exp.","5",FALSE
"3901",0.5,0.0948185227505929,"tnf","wt","Adtrp","Exp.","5",FALSE
"3902",1,0.0984090982754121,"tnf","wt","Adtrp","Exp.","5",FALSE
"3903",2,0.605538362759241,"tnf","wt","Adtrp","Exp.","5",FALSE
"3904",3,0.475878003267291,"tnf","wt","Adtrp","Exp.","5",FALSE
"3905",5,0.430453908018364,"tnf","wt","Adtrp","Exp.","5",FALSE
"3906",8,0.250272589910075,"tnf","wt","Adtrp","Exp.","5",FALSE
"3907",0,0.191793475200027,"lps","mt","Adtrp","Exp.","5",FALSE
"3908",0.5,0.180022240386825,"lps","mt","Adtrp","Exp.","5",FALSE
"3909",1,0.191106551277612,"lps","mt","Adtrp","Exp.","5",FALSE
"3910",2,0.247608028547989,"lps","mt","Adtrp","Exp.","5",FALSE
"3911",3,0.393097701970034,"lps","mt","Adtrp","Exp.","5",FALSE
"3912",5,0.617752594271946,"lps","mt","Adtrp","Exp.","5",FALSE
"3913",8,0.641131718731567,"lps","mt","Adtrp","Exp.","5",FALSE
"3914",0,0.191793475200027,"tnf","mt","Adtrp","Exp.","5",FALSE
"3915",0.5,0.113239927147405,"tnf","mt","Adtrp","Exp.","5",FALSE
"3916",1,0.139584669526189,"tnf","mt","Adtrp","Exp.","5",FALSE
"3917",2,0.825834592563195,"tnf","mt","Adtrp","Exp.","5",FALSE
"3918",3,0.502049656248872,"tnf","mt","Adtrp","Exp.","5",FALSE
"3919",5,1,"tnf","mt","Adtrp","Exp.","5",FALSE
"3920",8,0.84989017691172,"tnf","mt","Adtrp","Exp.","5",FALSE
"3921",0,0.177687525371151,"lps","wt","Gsap","Exp.","5",TRUE
"3922",0.5,0.219769645146994,"lps","wt","Gsap","Exp.","5",TRUE
"3923",1,0.231590854645393,"lps","wt","Gsap","Exp.","5",TRUE
"3924",2,0.405607692281356,"lps","wt","Gsap","Exp.","5",TRUE
"3925",3,0.576826284048373,"lps","wt","Gsap","Exp.","5",TRUE
"3926",5,0.923366987439536,"lps","wt","Gsap","Exp.","5",TRUE
"3927",8,1,"lps","wt","Gsap","Exp.","5",TRUE
"3928",0,0.177687525371151,"tnf","wt","Gsap","Exp.","5",TRUE
"3929",0.5,0.230505796473302,"tnf","wt","Gsap","Exp.","5",TRUE
"3930",1,0.23747117264692,"tnf","wt","Gsap","Exp.","5",TRUE
"3931",2,0.477494846705104,"tnf","wt","Gsap","Exp.","5",TRUE
"3932",3,0.414379935476745,"tnf","wt","Gsap","Exp.","5",TRUE
"3933",5,0.350758872054315,"tnf","wt","Gsap","Exp.","5",TRUE
"3934",8,0.231968370851842,"tnf","wt","Gsap","Exp.","5",TRUE
"3935",0,0.200719594878143,"lps","mt","Gsap","Exp.","5",TRUE
"3936",0.5,0.189647368572071,"lps","mt","Gsap","Exp.","5",TRUE
"3937",1,0.184863084819424,"lps","mt","Gsap","Exp.","5",TRUE
"3938",2,0.264216640687221,"lps","mt","Gsap","Exp.","5",TRUE
"3939",3,0.433388446300119,"lps","mt","Gsap","Exp.","5",TRUE
"3940",5,1,"lps","mt","Gsap","Exp.","5",TRUE
"3941",8,0.609492224914447,"lps","mt","Gsap","Exp.","5",TRUE
"3942",0,0.200719594878143,"tnf","mt","Gsap","Exp.","5",TRUE
"3943",0.5,0.165338171218308,"tnf","mt","Gsap","Exp.","5",TRUE
"3944",1,0.197753370600456,"tnf","mt","Gsap","Exp.","5",TRUE
"3945",2,0.336492527088192,"tnf","mt","Gsap","Exp.","5",TRUE
"3946",3,0.587949073845255,"tnf","mt","Gsap","Exp.","5",TRUE
"3947",5,0.681433794079392,"tnf","mt","Gsap","Exp.","5",TRUE
"3948",8,0.374839658527511,"tnf","mt","Gsap","Exp.","5",TRUE
"3949",0,0.127753600782189,"lps","wt","Timp1","Exp.","5",TRUE
"3950",0.5,0.150069504858655,"lps","wt","Timp1","Exp.","5",TRUE
"3951",1,0.156619670226548,"lps","wt","Timp1","Exp.","5",TRUE
"3952",2,0.351304324618938,"lps","wt","Timp1","Exp.","5",TRUE
"3953",3,0.764440974839182,"lps","wt","Timp1","Exp.","5",TRUE
"3954",5,1,"lps","wt","Timp1","Exp.","5",TRUE
"3955",8,0.885942297436748,"lps","wt","Timp1","Exp.","5",TRUE
"3956",0,0.127753600782189,"tnf","wt","Timp1","Exp.","5",TRUE
"3957",0.5,0.153099511399809,"tnf","wt","Timp1","Exp.","5",TRUE
"3958",1,0.185933209216645,"tnf","wt","Timp1","Exp.","5",TRUE
"3959",2,0.36537671641528,"tnf","wt","Timp1","Exp.","5",TRUE
"3960",3,0.42377681298619,"tnf","wt","Timp1","Exp.","5",TRUE
"3961",5,0.404748769929448,"tnf","wt","Timp1","Exp.","5",TRUE
"3962",8,0.391118451672637,"tnf","wt","Timp1","Exp.","5",TRUE
"3963",0,0.136360301200279,"lps","mt","Timp1","Exp.","5",TRUE
"3964",0.5,0.137548638396566,"lps","mt","Timp1","Exp.","5",TRUE
"3965",1,0.155072909486984,"lps","mt","Timp1","Exp.","5",TRUE
"3966",2,0.258028519846613,"lps","mt","Timp1","Exp.","5",TRUE
"3967",3,0.479274153475242,"lps","mt","Timp1","Exp.","5",TRUE
"3968",5,1,"lps","mt","Timp1","Exp.","5",TRUE
"3969",8,0.843747357211027,"lps","mt","Timp1","Exp.","5",TRUE
"3970",0,0.136360301200279,"tnf","mt","Timp1","Exp.","5",TRUE
"3971",0.5,0.1355055273738,"tnf","mt","Timp1","Exp.","5",TRUE
"3972",1,0.18955516857198,"tnf","mt","Timp1","Exp.","5",TRUE
"3973",2,0.284203215197798,"tnf","mt","Timp1","Exp.","5",TRUE
"3974",3,0.480905076704627,"tnf","mt","Timp1","Exp.","5",TRUE
"3975",5,0.678240465917509,"tnf","mt","Timp1","Exp.","5",TRUE
"3976",8,0.605020160046474,"tnf","mt","Timp1","Exp.","5",TRUE
"3977",0,0.395966441269953,"lps","wt","Rab15","Exp.","9",TRUE
"3978",0.5,0.51970929421548,"lps","wt","Rab15","Exp.","9",TRUE
"3979",1,0.453479649692341,"lps","wt","Rab15","Exp.","9",TRUE
"3980",2,0.456987060249616,"lps","wt","Rab15","Exp.","9",TRUE
"3981",3,0.559834894405062,"lps","wt","Rab15","Exp.","9",TRUE
"3982",5,1,"lps","wt","Rab15","Exp.","9",TRUE
"3983",8,0.759277454499468,"lps","wt","Rab15","Exp.","9",TRUE
"3984",0,0.395966441269953,"tnf","wt","Rab15","Exp.","9",TRUE
"3985",0.5,0.385171281033942,"tnf","wt","Rab15","Exp.","9",TRUE
"3986",1,0.524800573568013,"tnf","wt","Rab15","Exp.","9",TRUE
"3987",2,0.367589321878803,"tnf","wt","Rab15","Exp.","9",TRUE
"3988",3,0.539975944602659,"tnf","wt","Rab15","Exp.","9",TRUE
"3989",5,0.666134936374731,"tnf","wt","Rab15","Exp.","9",TRUE
"3990",8,0.683970693064432,"tnf","wt","Rab15","Exp.","9",TRUE
"3991",0,0.395504884343668,"lps","mt","Rab15","Exp.","9",TRUE
"3992",0.5,0.403325862324533,"lps","mt","Rab15","Exp.","9",TRUE
"3993",1,0.317441249590266,"lps","mt","Rab15","Exp.","9",TRUE
"3994",2,0.474848707184356,"lps","mt","Rab15","Exp.","9",TRUE
"3995",3,0.499268873301426,"lps","mt","Rab15","Exp.","9",TRUE
"3996",5,0.820452379020899,"lps","mt","Rab15","Exp.","9",TRUE
"3997",8,1,"lps","mt","Rab15","Exp.","9",TRUE
"3998",0,0.395504884343668,"tnf","mt","Rab15","Exp.","9",TRUE
"3999",0.5,0.466783407666481,"tnf","mt","Rab15","Exp.","9",TRUE
"4000",1,0.426554218957756,"tnf","mt","Rab15","Exp.","9",TRUE
"4001",2,0.477095630206946,"tnf","mt","Rab15","Exp.","9",TRUE
"4002",3,0.512056160607779,"tnf","mt","Rab15","Exp.","9",TRUE
"4003",5,0.76270503709526,"tnf","mt","Rab15","Exp.","9",TRUE
"4004",8,0.798155373796345,"tnf","mt","Rab15","Exp.","9",TRUE
"4005",0,0.087014414584192,"lps","wt","Il1rl1","Exp.","5",TRUE
"4006",0.5,0.0722897781025676,"lps","wt","Il1rl1","Exp.","5",TRUE
"4007",1,0.0806696216465805,"lps","wt","Il1rl1","Exp.","5",TRUE
"4008",2,0.316362800302066,"lps","wt","Il1rl1","Exp.","5",TRUE
"4009",3,0.729844461115285,"lps","wt","Il1rl1","Exp.","5",TRUE
"4010",5,1,"lps","wt","Il1rl1","Exp.","5",TRUE
"4011",8,0.867682054266813,"lps","wt","Il1rl1","Exp.","5",TRUE
"4012",0,0.087014414584192,"tnf","wt","Il1rl1","Exp.","5",TRUE
"4013",0.5,0.0803986519172124,"tnf","wt","Il1rl1","Exp.","5",TRUE
"4014",1,0.102779234453684,"tnf","wt","Il1rl1","Exp.","5",TRUE
"4015",2,0.374572972615176,"tnf","wt","Il1rl1","Exp.","5",TRUE
"4016",3,0.542526178890257,"tnf","wt","Il1rl1","Exp.","5",TRUE
"4017",5,0.611479509319658,"tnf","wt","Il1rl1","Exp.","5",TRUE
"4018",8,0.413701024980906,"tnf","wt","Il1rl1","Exp.","5",TRUE
"4019",0,0.157037078510761,"lps","mt","Il1rl1","Exp.","5",TRUE
"4020",0.5,0.141461347780396,"lps","mt","Il1rl1","Exp.","5",TRUE
"4021",1,0.156745682097851,"lps","mt","Il1rl1","Exp.","5",TRUE
"4022",2,0.307200188718945,"lps","mt","Il1rl1","Exp.","5",TRUE
"4023",3,0.579618187107878,"lps","mt","Il1rl1","Exp.","5",TRUE
"4024",5,0.923623537365904,"lps","mt","Il1rl1","Exp.","5",TRUE
"4025",8,0.798413125910272,"lps","mt","Il1rl1","Exp.","5",TRUE
"4026",0,0.157037078510761,"tnf","mt","Il1rl1","Exp.","5",TRUE
"4027",0.5,0.163457232751391,"tnf","mt","Il1rl1","Exp.","5",TRUE
"4028",1,0.140218342166141,"tnf","mt","Il1rl1","Exp.","5",TRUE
"4029",2,0.363200612147262,"tnf","mt","Il1rl1","Exp.","5",TRUE
"4030",3,0.71158284301614,"tnf","mt","Il1rl1","Exp.","5",TRUE
"4031",5,1,"tnf","mt","Il1rl1","Exp.","5",TRUE
"4032",8,0.738189431235777,"tnf","mt","Il1rl1","Exp.","5",TRUE
"4033",0,0.101866514555053,"lps","wt","Slc6a12","Exp.","9",TRUE
"4034",0.5,0.294022976356825,"lps","wt","Slc6a12","Exp.","9",TRUE
"4035",1,0.227240776293304,"lps","wt","Slc6a12","Exp.","9",TRUE
"4036",2,0.299986330937408,"lps","wt","Slc6a12","Exp.","9",TRUE
"4037",3,0.723997342386797,"lps","wt","Slc6a12","Exp.","9",TRUE
